direction,top_pfam_name,gene_count
Up,7tm_1,98
Up,Pkinase,73
Up,Ank_2,58
Up,zf-H2C2_2,50
Up,MFS_1,46
Up,PK_Tyr_Ser-Thr,37
Up,p450,29
Up,fn3,29
Up,Ras,28
Up,RVT_1,28
Up,C2,23
Up,ANF_receptor,21
Up,BTB,19
Up,LRR_8,19
Up,Ig_3,18
Up,Beta-prop_WDR5,18
Up,PDZ,18
Up,DEAD,16
Up,RabGAP-TBC,16
Up,RRM_1,16
Up,Neur_chan_LBD,16
Up,Ion_trans,15
Up,Y_phosphatase,15
Up,Lectin_C,14
Up,EF-hand_7,14
Up,adh_short,14
Up,7TM_GPCR_Srw,13
Up,Spectrin,13
Up,Mito_carr,13
Up,Ldl_recept_a,13
Up,Lig_chan,12
Up,COesterase,12
Up,SNF,12
Up,ABC_tran,12
Up,CUB,12
Up,AA_permease_2,11
Up,DnaJ,11
Up,Neur_chan_memb,11
Up,Cadherin,11
Up,Guanylate_cyc,11
Up,Adaptin_N,10
Up,Homeodomain,10
Up,Sugar_tr,9
Up,UQ_con,9
Up,Helicase_C,9
Up,Tetraspanin,9
Up,ABC_membrane,9
Up,zf-B_box,9
Up,UCH,9
Up,Laminin_G_2,9
Up,Thioredoxin,8
Up,ASC,8
Up,HSP70,8
Up,7tm_2,8
Up,BACK,8
Up,GTP_EFTU,8
Up,Fibrinogen_C,8
Up,Oxysterol_BP,8
Up,RhoGEF,8
Up,SNF2-rel_dom,8
Up,zf-C4,8
Up,I-set,8
Up,Lig_chan-Glu_bd,8
Up,Glyco_transf_92,7
Up,ubiquitin,7
Up,EMP70,7
Up,Cpn60_TCP1,7
Up,Glyco_hydro_38N,7
Up,C1_1,7
Up,tRNA-synt_1,7
Up,HMG_box,7
Up,AAA,7
Up,Sushi,7
Up,Aldedh,7
Up,Metallophos,7
Up,ThiF,7
Up,Glyco_hydro_20,7
Up,Beta-prop_THOC3,7
Up,DUF229,7
Up,LicD,7
Up,LRR_14,7
Up,ABC2_membrane_3,7
Up,PH,7
Up,Aminotran_3,6
Up,BIR,6
Up,SH3_1,6
Up,AMP-binding,6
Up,Kelch_KLHDC2_KLHL20_DRC7,6
Up,MIB_HERC2,6
Up,Usp,6
Up,Pyr_redox_2,6
Up,RhoGAP,6
Up,Sulfatase,6
Up,CH,6
Up,Beta-prop_WDR3_1st,6
Up,Hormone_recep,6
Up,Beta-lactamase,6
Up,Astacin,6
Up,PP2C,6
Up,Abhydrolase_3,6
Up,VWA,6
Up,FERM_M,6
Up,WD40_Prp19,6
Up,DHHC,6
Up,TUDOR,6
Up,RasGEF,6
Up,CIMR,6
Up,Arf,6
Up,SAM_1,6
Up,WD40_RLD,6
Up,Fasciclin,5
Up,Cation_ATPase,5
Up,Tubulin,5
Up,PID,5
Up,Cu_amine_oxid,5
Up,Aa_trans,5
Up,Cullin,5
Up,Arrestin_N,5
Up,Vinculin,5
Up,Galactosyl_T,5
Up,ATP-gua_PtransN,5
Up,Filament,5
Up,TSP1_ADAMTS,5
Up,Peptidase_M1,5
Up,Acyl-CoA_dh_N,5
Up,Carb_anhydrase,5
Up,Trypsin,5
Up,Myotub-related,5
Up,UBA_4,5
Up,UNC-93,5
Up,Sulfotransfer_1,5
Up,DAO,5
Up,Peptidase_M10,5
Up,zf-MYND,5
Up,Aminotran_1_2,5
Up,G_glu_transpept,5
Up,An_peroxidase,5
Up,HECT,5
Up,Cu2_monoox_C,5
Up,Glycos_transf_2,5
Up,LIM,5
Up,Fz,5
Up,Myosin_head,5
Up,HLH,5
Up,SH2,5
Up,Serpin,5
Up,7tm_3,5
Up,Innexin,5
Up,Thiolase_N,5
Up,GDP_Man_Dehyd,5
Up,Na_H_Exchanger,5
Up,EGF,5
Up,DUF885,4
Up,NHL,4
Up,F5_F8_type_C_2,4
Up,Glyco_hydro_31_2nd,4
Up,Adap_comp_sub,4
Up,CPSase_L_D2,4
Up,TPR_12,4
Up,Kinesin,4
Up,CNH,4
Up,Pyridoxal_deC,4
Up,MFS_1_like,4
Up,Cys_rich_FGFR,4
Up,Band_7,4
Up,SSF,4
Up,HlyIII,4
Up,Carboxyl_trans,4
Up,HNOBA,4
Up,Gelsolin,4
Up,Beta-prop_IFT122_1st,4
Up,Filamin,4
Up,TRP_2,4
Up,Carn_acyltransf,4
Up,CAP_GLY,4
Up,PAS_11,4
Up,Glyco_hydro_35,4
Up,Hist_deacetyl,4
Up,Claudin_2,4
Up,Glyco_transf_8,4
Up,WW,4
Up,DSPc,4
Up,zf-RING_2,4
Up,DUF8401,4
Up,Peptidase_M13_N,4
Up,ZSWIM1-3_RNaseH-like,4
Up,IBN_N,4
Up,Peptidase_M14,4
Up,adh_short_C2,4
Up,Peptidase_S8,4
Up,Ldl_recept_b,4
Up,Frizzled,4
Up,PX,4
Up,Anoctamin,4
Up,Forkhead,4
Up,Peptidase_S10,4
Up,Exo_endo_phos,4
Up,Death,4
Up,SPRY,4
Up,AA_permease,4
Up,F-box-like,4
Up,IBR,4
Up,TGF_beta,4
Up,Lactamase_B_6,4
Up,Alk_phosphatase,4
Up,RBP_receptor,4
Up,PB1,4
Up,Aldo_ket_red,4
Up,G-alpha,4
Up,YVC1_C,4
Up,A2M_BRD,4
Up,CBM_14,4
Up,PIP5K,4
Up,Exo_endo_phos_2,4
Up,BLTP1_C,4
Up,CCDC39,4
Up,WHD_UBR1,4
Up,HYR,4
Up,DUF6451,4
Up,ELH,3
Up,GDI,3
Up,ETX_MTX2,3
Up,PK,3
Up,HSP90,3
Up,IF-2B,3
Up,Biopterin_H,3
Up,TIR,3
Up,Peptidase_C1,3
Up,VIT,3
Up,DNA_photolyase,3
Up,Iso_dh,3
Up,RtcB,3
Up,Melibiase_2,3
Up,Gal-bind_lectin,3
Up,Bcl-2,3
Up,B56,3
Up,Aconitase,3
Up,Peptidase_C2,3
Up,Peptidase_M2,3
Up,tRNA-synt_2b,3
Up,SapB_2,3
Up,Xan_ur_permease,3
Up,FAD_binding_2,3
Up,Kringle,3
Up,Ctr,3
Up,Beta-prop_FAM234A_B,3
Up,Cation_efflux,3
Up,Glyco_hydro_15,3
Up,Scramblase,3
Up,RNB,3
Up,Peptidase_S9,3
Up,tRNA-synt_1c,3
Up,E3_UbLigase_R4,3
Up,Hydrolase,3
Up,Clat_adaptor_s,3
Up,JAB,3
Up,Glyco_hydro_38C,3
Up,Abhydrolase_1,3
Up,IMPDH,3
Up,Sel1,3
Up,Peptidase_M1_N,3
Up,TNF,3
Up,Sec1,3
Up,Fringe,3
Up,Sulfotransfer_2,3
Up,Copine,3
Up,EMP24_GP25L,3
Up,Collagen,3
Up,Ephrin_rec_like,3
Up,Ig-like_KY,3
Up,Lysostaphin_N,3
Up,H_lectin,3
Up,Nuc_sug_transp,3
Up,EH,3
Up,GGACT,3
Up,FXa_inhibition,3
Up,GMC_oxred_N,3
Up,Amino_oxidase,3
Up,LRAT,3
Up,zf-C3HC4_3,3
Up,RAI16-like,3
Up,ARM_ARMC5,3
Up,ArfGap,3
Up,FKBP_C,3
Up,Glyco_transf_10,3
Up,VWC,3
Up,Tmemb_185A,3
Up,Beta-prop_RSE1_1st,3
Up,CTLH,3
Up,Peptidase_M19,3
Up,Cu2_monooxygen,3
Up,EB,3
Up,PWWP,3
Up,Beta-prop_ATRN-LZTR1,3
Up,Ndr,3
Up,rve,3
Up,zf-RING_UBOX,3
Up,ABC2_membrane,3
Up,Ets,3
Up,LRR_FBXL15,3
Up,Extensin_1,3
Up,Hexokinase_2,3
Up,MoCoBD_1,3
Up,PHD,3
Up,SK_channel,3
Up,Sulfate_transp,3
Up,Glyco_hydro_18,3
Up,CEP89,3
Up,RNA_pol_Rpb1_1,3
Up,FragX_IP,3
Up,ADP_PFK_GK,3
Up,NIF,3
Up,TSP_1,3
Up,RH1,3
Up,dsrm,3
Up,WDR93,3
Up,GATase,3
Up,Laminin_N,3
Up,Exo_endo_phos2,3
Up,CTP_transf_like,3
Up,RINGv,3
Up,hDGE_amylase,3
Up,MORN,3
Up,WHD_TANC1,3
Up,TPR_IPO5,3
Up,PTR2,3
Up,EGF_TEN,3
Up,TPT,3
Up,Glyco_transf_64,3
Up,DUF7042,3
Up,bZIP_2,3
Up,Reeler,3
Up,Beach,3
Up,SH3_9,3
Up,PLAT,3
Up,FYVE,3
Up,Strumpellin,3
Up,PALP,3
Up,Glypican,3
Up,OATP,3
Up,GLTP,3
Up,RHD_DNA_bind,3
Up,Lectin_leg-like,3
Up,cNMP_binding,3
Up,TMEM72,3
Up,ECM29_N,3
Up,PI4K_N,3
Up,CENP-I,3
Up,Slo-like_RCK,3
Up,MAM,3
Up,Hydrolase_6,3
Up,PA,3
Up,Zip,3
Up,UNC80_C,3
Up,RasGAP,3
Up,Retrotran_gag_2,3
Up,SDF,3
Up,PQ-loop,3
Up,ShK,3
Up,Actin,3
Up,Nucleoporin_N,3
Up,PPR_3,3
Up,KH_1,3
Up,EGF_CA,3
Up,BRCT,3
Up,Calx-beta,3
Up,Insulin,2
Up,dNK,2
Up,PFK,2
Up,ADH_N,2
Up,Vitellogenin_N,2
Up,Methyltransf_3,2
Up,MRH_ELAPOR1_9th,2
Up,Fascin,2
Up,Sema,2
Up,FAD_binding_7,2
Up,Arfaptin,2
Up,IL17,2
Up,Asparaginase_2,2
Up,Septin,2
Up,TPR_16,2
Up,TMEM151,2
Up,SOS1_NGEF_PH,2
Up,SapB_1,2
Up,Voltage_CLC,2
Up,Peptidase_M3,2
Up,Dymeclin,2
Up,Amidohydro_1,2
Up,Prot_ATP_ID_OB_C,2
Up,COP9_hel_rpt,2
Up,Cation_ATPase_C,2
Up,2-Hacid_dh_C,2
Up,ADP_ribosyl_GH,2
Up,Sec23_trunk,2
Up,BAR,2
Up,SEFIR,2
Up,DUF1647,2
Up,GBD_ELAPOR1-like_3rd,2
Up,Alpha-amylase,2
Up,RPE65,2
Up,OTU,2
Up,TFIIS_M,2
Up,FA_desaturase,2
Up,Dynamin_M,2
Up,LMF1,2
Up,FGGY_N,2
Up,Aldolase_II,2
Up,PRKCSH-like,2
Up,TRAF_BTBD17,2
Up,PROCN,2
Up,Acyltransferase,2
Up,ECH_2,2
Up,Importin_rep_6,2
Up,CAF1,2
Up,Alpha_L_fucos,2
Up,Dynactin,2
Up,PhyH,2
Up,PDEase_I,2
Up,Annexin,2
Up,ING,2
Up,Glyco_transf_7C,2
Up,Beta-prop_VPS8,2
Up,2OG-FeII_Oxy_3,2
Up,CLPTM1,2
Up,Bravo_FIGEY,2
Up,PXA,2
Up,OAR,2
Up,CD36,2
Up,Patatin,2
Up,Gln-synt_C,2
Up,Globin,2
Up,ATG2_CAD,2
Up,E1_dh,2
Up,GDE_C,2
Up,Syja_N,2
Up,Vps26,2
Up,PfkB,2
Up,MARVEL,2
Up,zf-C2HC,2
Up,UDPGP,2
Up,Branch,2
Up,TNFR_c6,2
Up,Glyco_transf_49,2
Up,PMT,2
Up,DAGK_cat,2
Up,IQ,2
Up,POPDC1-3,2
Up,Proteasome,2
Up,NAD_binding_8,2
Up,ADH_zinc_N,2
Up,MTPAP-like_central,2
Up,Peptidase_S28,2
Up,ANTH,2
Up,AIG1,2
Up,Iml2-TPR_39,2
Up,MoCF_biosynth,2
Up,Mob1_phocein,2
Up,Zn_ribbon_CLPX_N,2
Up,DUF7043,2
Up,Sec63,2
Up,Sec5,2
Up,Sec7,2
Up,CRAL_TRIO,2
Up,PARP,2
Up,HSP20,2
Up,Ric8,2
Up,PRKCSH,2
Up,SMC_N,2
Up,RWD,2
Up,BRE,2
Up,MoCoBD_2,2
Up,FAD_binding_1,2
Up,Neuralized,2
Up,FAD_binding_5,2
Up,GH3,2
Up,CTP_transf_1,2
Up,3Beta_HSD,2
Up,MOSC_N,2
Up,InaF-motif,2
Up,Gaa1,2
Up,RNA_pol_Rpb1_6,2
Up,Glycogen_syn,2
Up,Calreticulin,2
Up,LCM,2
Up,Dynamin_N,2
Up,FERM_N,2
Up,Kunitz_BPTI,2
Up,Peptidase_C12,2
Up,FMO-like,2
Up,EXS,2
Up,TED_complement,2
Up,Bromodomain,2
Up,VHS,2
Up,XPG_I,2
Up,TPR_IMB1,2
Up,CTP_synth_N,2
Up,NTP_transferase,2
Up,RNA_pol_Rpb1_5,2
Up,BCAS3_WD40,2
Up,Nucleoside_tran,2
Up,EST1_DNA_bind,2
Up,WHEP-TRS,2
Up,Vps5,2
Up,2-oxoacid_dh,2
Up,MMR_HSR1,2
Up,Asp_Arg_Hydrox,2
Up,CHGN,2
Up,MBD,2
Up,Tweety,2
Up,Epimerase,2
Up,ECH_1,2
Up,TFIID_NTD2,2
Up,TRAM_LAG1_CLN8,2
Up,CO_deh_flav_C,2
Up,LBP_BPI_CETP,2
Up,TPMT,2
Up,zf-CCCH_4,2
Up,Fructosamin_kin,2
Up,Glyco_transf_11,2
Up,Casc1_N,2
Up,Nckap1,2
Up,GOST_TM,2
Up,NYN,2
Up,HMG-CoA_red,2
Up,QVR,2
Up,Mat89Bb,2
Up,DLIC,2
Up,PI3_PI4_kinase,2
Up,zf-CCHH,2
Up,OPA1_C,2
Up,zf-HC5HC2H_2,2
Up,zf-CCCH,2
Up,MBOAT,2
Up,Gtr1_RagA,2
Up,Lipase_3,2
Up,LRR_FBXL18,2
Up,Acyl-CoA_dh_1,2
Up,Laminin_B,2
Up,L_HMGIC_fpl,2
Up,GCS,2
Up,BPL_N,2
Up,Calpain_III,2
Up,PIRC1_2,2
Up,Arrestin_C,2
Up,FAD_binding_3,2
Up,ENTH,2
Up,DPPIV_N,2
Up,BRO1,2
Up,Fer2_2,2
Up,AAA_5,2
Up,USHBP1_PDZ-bd,2
Up,Frag1,2
Up,TIR_2,2
Up,MBTPS1_4th,2
Up,SLC12,2
Up,HNOB,2
Up,SAMD1_WH,2
Up,SWIRM,2
Up,IP_trans,2
Up,DUF4495,2
Up,BK_channel_a,2
Up,FAD_binding_4,2
Up,HtrL_YibB,2
Up,Cupin_8,2
Up,TRAPPC10_1st,2
Up,Dpy19,2
Up,Pacs-1,2
Up,NAD_binding_4,2
Up,Peptidase_C14,2
Up,TPR_SYVN1_N,2
Up,Tmemb_cc2,2
Up,CoA_trans,2
Up,FAM200-GTF2IRD2-like,2
Up,FHA,2
Up,CAP,2
Up,MCRS_N,2
Up,Leo1,2
Up,Exostosin_GT47,2
Up,Intu_longin_1,2
Up,Glyco_hydro_9,2
Up,FGE-sulfatase,2
Up,WASH-4_N,2
Up,EGF_PEAR1L,2
Up,HEAT_PSME4_mid,2
Up,PBD,2
Up,Glyco_transf_22,2
Up,Peptidase_C54,2
Up,Integrase_p58_C,2
Up,FAM200-ZBED5_RNase-like,2
Up,TIG_2,2
Up,SUZ,2
Up,UPF0004,2
Up,NatA_aux_su,2
Up,FH2,2
Up,Vps39_1,2
Up,RT_RNaseH,2
Up,CID,2
Up,NPC1_N,2
Up,DnaJ_C,2
Up,Methyltransf_31,2
Up,CASP_C,2
Up,SNARE,2
Up,Roc,2
Up,Ndc1_Nup,2
Up,TAP42,2
Up,EAP30,2
Up,Prp3_C,2
Up,tRNA-synt_1g,2
Up,Sterol-sensing,2
Up,Integrin_beta,2
Up,Med12-LCEWAV,2
Up,GRAM,2
Up,PRRT3,2
Up,LRR_4,2
Up,DUF2152,2
Up,ZNF704_C,2
Up,DED,2
Up,Lipoxygenase,2
Up,Hydrolase_4,2
Up,Cofilin_ADF,2
Up,PEX11,2
Up,GAS2,2
Up,RNA_pol_Rpb1_2,2
Up,Methyltransf_11,2
Up,mit_SMPDase,2
Up,Myosin_tail_1,2
Up,MIT,2
Up,Beta-TrCP_D,2
Up,RNase_T,2
Up,AAA_12,2
Up,Alpha-mann_mid,2
Up,Ceramidase_alk,2
Up,Prenyltrans,2
Up,DENN,2
Up,SRCR,2
Up,PAP2,2
Up,ZZ,2
Up,FAT,2
Up,DDE_Tnp_1_7,2
Up,MADF_DNA_bdg,2
Up,Methyltransf_22,2
Up,APH,2
Up,bZIP_1,2
Up,DUF3591,2
Up,DNA_ligase_A_M,2
Up,Integrase_H2C2,2
Up,CEPT76_peptidase,2
Up,CpeT,2
Up,Glyco_tranf_2_4,2
Up,YTH,2
Up,COG3_C,2
Up,Amidase,2
Up,tRNA_anti-codon,2
Up,Cyt-b5,2
Up,Reprolysin_2,2
Up,T-box,2
Up,NDK,2
Up,HEAT_ULK4,2
Up,DUF5917,2
Up,Peroxin-13_N,2
Up,MH1,2
Up,AA_kinase,2
Up,Peptidase_A22B,2
Up,Macro,2
Up,ADK,2
Up,Thioredoxin_7,2
Up,CRAL_TRIO_2,2
Up,CCDC47,2
Up,PI-PLC-Y,2
Up,Plexin_cytopl,2
Up,RUN,2
Up,HA2_C,2
Up,Hobbit,2
Up,TPR_DOP1,2
Up,DERM,2
Up,DUF4062,2
Up,NAD_Gly3P_dh_N,2
Up,A2M,2
Up,ANAPC10,2
Up,HCO3_cotransp,2
Up,Cyclin_N,2
Up,DHC_N1,2
Up,BPL_LplA_LipB,2
Up,AAA_11,2
Up,PRO8NT,2
Up,Cadherin_3,2
Up,VPS13_M,2
Up,C8-3_MUC4,2
Up,PI-PLC-X,2
Up,BLTP3A_B,2
Up,7tm_7,2
Up,Ins145_P3_rec,2
Up,STAT_int,2
Up,ANAPC4,2
Up,VWA_2,2
Up,V_ATPase_I,2
Up,TGFb_propeptide,2
Up,PH_16,2
Up,Alpha_kinase,2
Up,NGF,1
Up,VWD,1
Up,TXNDC16_2nd,1
Up,RENR_N,1
Up,APP_N,1
Up,BRICHOS,1
Up,UBL_UBAC1,1
Up,LNS2,1
Up,eRF1_1,1
Up,PTPA,1
Up,HAT_Syf1_M,1
Up,Arginase,1
Up,Autophagy_act_C,1
Up,UBQLN1,1
Up,Ribophorin_I,1
Up,TPD52,1
Up,Pyr_redox_3,1
Up,Ala_racemase_N,1
Up,Endosulfine,1
Up,SAM_decarbox,1
Up,MITF_TFEB_C_3_N,1
Up,Chromo,1
Up,NAD_binding_5,1
Up,Serinc,1
Up,ERAP1_C,1
Up,SHNi-TPR,1
Up,PIG-U,1
Up,PEPCK_N,1
Up,HTTM,1
Up,Bap31,1
Up,PIG-S,1
Up,Mucin,1
Up,Arylesterase,1
Up,C5-epim_C,1
Up,BSMAP,1
Up,Beta-prop_HPS5,1
Up,GSHPx,1
Up,MoeA_N,1
Up,Hat1_N,1
Up,AAA_9,1
Up,Rab5-bind,1
Up,RNF157-like_N,1
Up,Phosphorylase,1
Up,jr-ZPR1,1
Up,CREPT,1
Up,Ligase_CoA,1
Up,PWI_ABCF3,1
Up,Granulin,1
Up,Malic_M,1
Up,Sortilin-Vps10,1
Up,TMEM219,1
Up,UFC1,1
Up,ESF2_C,1
Up,PI-PLC_X,1
Up,tRNA-synt_1d,1
Up,Citrate_synth_N,1
Up,Sec6,1
Up,MRJP,1
Up,P4Ha_N,1
Up,TGS,1
Up,ELFV_dehydrog_N,1
Up,S-AdoMet_synt_M,1
Up,Citrate_bind,1
Up,RHD_dimer,1
Up,DNase_II,1
Up,Snf7,1
Up,Pur_ac_phosph_N,1
Up,Tubulin-binding,1
Up,FAA_hydrolase_N,1
Up,CD225,1
Up,PGK,1
Up,F_actin_cap_B,1
Up,MTABC_N,1
Up,ADAMTS_spacer1,1
Up,PPR_1,1
Up,Vps36_ESCRT-II,1
Up,USP7_ICP0_bdg,1
Up,Synaptobrevin,1
Up,V-ATPase_C,1
Up,M16C_assoc,1
Up,NAT,1
Up,Tektin,1
Up,SPRING1,1
Up,MANEC,1
Up,cwf21,1
Up,Glyco_transf_21,1
Up,Vps16_N,1
Up,tRNA-synt_2,1
Up,ACOX_C_alpha1,1
Up,Suf,1
Up,Phospholip_B,1
Up,Beta-prop_EML,1
Up,ARA70,1
Up,Rep_fac-A_C,1
Up,DUF2205,1
Up,Dynactin_p62,1
Up,Uso1_p115_head,1
Up,AFG1_ATPase,1
Up,LMBR1,1
Up,Peptidase_M16,1
Up,IFRD,1
Up,BTG,1
Up,EF-hand_6,1
Up,APCDDC,1
Up,PTPlike_phytase,1
Up,P_proprotein,1
Up,PK_C,1
Up,Mo25,1
Up,Translin,1
Up,DUF3105,1
Up,HSF_DNA-bind,1
Up,ATP-gua_Ptrans,1
Up,Rhomboid,1
Up,PMSR,1
Up,SH3_10,1
Up,LplA-B_cat,1
Up,Piwi,1
Up,PCMT,1
Up,BORCS6,1
Up,AI-2E_transport,1
Up,Not3,1
Up,IF-2,1
Up,ATG17_like,1
Up,Sec3_CC,1
Up,TauD,1
Up,Cse1,1
Up,Peptidase_M28,1
Up,LIM_bind,1
Up,Sdh5,1
Up,VHP,1
Up,PROPPIN,1
Up,Arm_2,1
Up,NOPS,1
Up,Beta-prop_ACSF4,1
Up,Adenylsucc_synt,1
Up,TspO_MBR,1
Up,Fe_hyd_lg_C,1
Up,CC2-LZ,1
Up,XRN_M,1
Up,tRNA_SAD,1
Up,NPC1_MLD,1
Up,Fes1,1
Up,GBD_ELAPOR1,1
Up,CSN7_HB_subdom,1
Up,Tuberin,1
Up,TMEM33_Pom33,1
Up,eIF3a_PCI_TPR-like,1
Up,Peptidase_M48_N,1
Up,Med15_N,1
Up,ARM_UBP24_USP9X-Y,1
Up,MIEAP,1
Up,UreD,1
Up,UnbV_ASPIC,1
Up,PITH,1
Up,BSD,1
Up,FAM91_N,1
Up,BCDHK_Adom3,1
Up,SAPS,1
Up,NAD_kinase_C,1
Up,SIS,1
Up,RNA_pol_Rpb2_6,1
Up,AKAP7_NLS,1
Up,HGSNAT_cat,1
Up,Thioredoxin-like_DJC16_2nd,1
Up,GCFC,1
Up,TFIIA,1
Up,LEM,1
Up,HipN,1
Up,Drf_FH3,1
Up,DUF3337,1
Up,Stanniocalcin,1
Up,CDI,1
Up,FACT-Spt16_Nlob,1
Up,AASDHPPT_N,1
Up,Ribonuclease_T2,1
Up,ARMH3_C,1
Up,Porphobil_deam,1
Up,SRAP,1
Up,FmiP_Thoc5,1
Up,GTP_EFTU_D2,1
Up,Pro_CA,1
Up,SWIRM-assoc_2,1
Up,Bromo_TP,1
Up,PBC,1
Up,Metallophos_C,1
Up,GATA,1
Up,Noggin,1
Up,Macoilin,1
Up,Ubiquitin_5,1
Up,Clathrin_H_link,1
Up,Med26,1
Up,DUF8221,1
Up,DUF747,1
Up,Rap_GAP,1
Up,PNP_UDP_1,1
Up,BD-FAE,1
Up,Tho2,1
Up,RNA_pol_Rpb2_1,1
Up,UPF1_Zn_bind,1
Up,AdoHcyase,1
Up,2TM_P5A-ATPase,1
Up,LisH_TPL,1
Up,GatB_N,1
Up,SLC35F,1
Up,NAP,1
Up,PRP1_N,1
Up,Aconitase_C,1
Up,Glycos_transf_3,1
Up,ATG7_N,1
Up,HATPase_c_3,1
Up,tRNA_int_endo,1
Up,GAS,1
Up,GILT,1
Up,Vps52_C,1
Up,LSM14,1
Up,Hint,1
Up,MR_MLE_C,1
Up,HTH_69,1
Up,KxDL,1
Up,OAF_N,1
Up,TFIIB,1
Up,Sec62,1
Up,NAPRTase,1
Up,CEP131_C,1
Up,RPN6_N,1
Up,DUF5054,1
Up,HEAT_GCN1_2,1
Up,Tyr-DNA_phospho,1
Up,GH3_M,1
Up,Kri1_C,1
Up,ST7,1
Up,Mpv17_PMP22,1
Up,Kelch_HCF,1
Up,cEGF,1
Up,NRF,1
Up,AAA_6,1
Up,zf-UBP_var,1
Up,TMEM127,1
Up,PHD_5,1
Up,Utp14,1
Up,Aquarius_N_1st,1
Up,ALAD,1
Up,Miga,1
Up,Pribosyltran_N,1
Up,HEAT_SCC3-SA,1
Up,5_nucleotid,1
Up,Myb_Cef,1
Up,Rad60-SLD_2,1
Up,Enolase_C,1
Up,NTPase_I-T,1
Up,Peptidase_S9_N,1
Up,CDK5_activator,1
Up,Med25_VWA,1
Up,ALS2CR8,1
Up,SH3_retrovirus,1
Up,Tyrosinase,1
Up,AIG2_2,1
Up,Cys_Met_Meta_PP,1
Up,PMI_typeI_C,1
Up,WHD_HA2,1
Up,M20_dimer,1
Up,WHD_Egal,1
Up,EGF_laminin,1
Up,TSP_C,1
Up,SARAF,1
Up,ABC1,1
Up,Es2,1
Up,Vps23_core,1
Up,Ezh2_MCSS,1
Up,MATH_2,1
Up,Med7,1
Up,His_Phos_1,1
Up,Cyclase,1
Up,YAF2_RYBP,1
Up,PhetRS_B1,1
Up,Rabaptin,1
Up,EF-hand_8,1
Up,ETF,1
Up,Muskelin_N,1
Up,SBDS_N,1
Up,CCDC90-like,1
Up,FEZ,1
Up,MutS_III,1
Up,TPR_MLP1_2,1
Up,DEK_C,1
Up,FAM177,1
Up,C12orf66_like,1
Up,FA_hydroxylase,1
Up,MGAT2,1
Up,JmjC_2,1
Up,HEAT_ECM29,1
Up,EFR3_ARM,1
Up,Ribosomal_uS5m_N,1
Up,ArsA_ATPase,1
Up,IFT81_CH,1
Up,Methyltransf_15,1
Up,zf-B_box_ZFPL1,1
Up,Hmw_CFAP97,1
Up,UMPH-1,1
Up,Peptidase_M20,1
Up,SecY,1
Up,OGFr_N,1
Up,zf-UBP,1
Up,SIX1_SD,1
Up,MGA_dom,1
Up,Glyco_transf_90,1
Up,Tim17,1
Up,TRAP-delta,1
Up,HABP4_PAI-RBP1,1
Up,Pou,1
Up,PH_RBD,1
Up,PWI,1
Up,NUDIX_2,1
Up,ARGLU,1
Up,HAT,1
Up,Peptidase_M16_M,1
Up,Sec3-PIP2_bind,1
Up,PRA1,1
Up,TPR_CcmH_CycH,1
Up,NUDE_C,1
Up,Y_phosphatase3,1
Up,CAF1C_H4-bd,1
Up,UBX,1
Up,TMEM141,1
Up,Syndecan,1
Up,HMGL-like,1
Up,Atthog,1
Up,RM3_Med14,1
Up,Ser_hydrolase,1
Up,PI3K_p85B,1
Up,Methyltransf_21,1
Up,SBSN_GxHH_rpt,1
Up,NAD_binding_2,1
Up,Ysc84,1
Up,SCAPER_N,1
Up,EF-Ts_N,1
Up,TPP_enzyme_C,1
Up,Presenilin,1
Up,Sec8_C,1
Up,Med23,1
Up,zf-HC5HC2H,1
Up,Beta-prop_FBX42,1
Up,Lyase_1,1
Up,LRR_TMOD-LMOD,1
Up,Med15_M,1
Up,Glyco_hydro_47,1
Up,CS,1
Up,GATase_2,1
Up,FerB,1
Up,MACPF,1
Up,FGAR-AT_N,1
Up,FtsH_ext,1
Up,SUFU,1
Up,MDM1,1
Up,AAA_lid_TANC1,1
Up,GMC_oxred_C,1
Up,GATase_6,1
Up,COX16,1
Up,LLGL,1
Up,PRP38,1
Up,Glyco_hydro_2_N,1
Up,DNA_pol_A_exo1,1
Up,Rib_mS39_PPR,1
Up,Selenoprotein_S,1
Up,SNAP,1
Up,CLU,1
Up,OB_RRP5_4th,1
Up,TMEM192,1
Up,PAN2_N,1
Up,NSRP1_N,1
Up,ARM_TT21_C,1
Up,L27_1,1
Up,CBAH,1
Up,MMS19_N,1
Up,CHIP_TPR_N,1
Up,MGH1-like_GH,1
Up,UDG,1
Up,Ribo_biogen_C,1
Up,Thiolase_C_1,1
Up,DLH,1
Up,DUF2428,1
Up,Cation_ATPase_N,1
Up,Ran_BP1,1
Up,NPR3,1
Up,Zw10_middle,1
Up,Ald_Xan_dh_C,1
Up,FNIP_M,1
Up,CUX1_N,1
Up,Ocnus,1
Up,ParA,1
Up,RNase_PH,1
Up,RDD,1
Up,MARF1_LOTUS,1
Up,WWE_3,1
Up,eIF-1a,1
Up,Yip1,1
Up,FERM_C,1
Up,P34-Arc,1
Up,Deltameth_res,1
Up,AAA_8,1
Up,DUF4773,1
Up,PGAP1,1
Up,GST_C_3,1
Up,CDO_I,1
Up,PTEN_C2,1
Up,ARM_TT21_2nd,1
Up,Maelstrom,1
Up,ABI,1
Up,THF_DHG_CYH_C,1
Up,DAN,1
