MSTRG.10016.1.p1	GO:0006355
MSTRG.10016.1.p1	GO:0019058
MSTRG.10016.1.p1	GO:0042742
MSTRG.10018.1.p1	GO:0005515
MSTRG.10018.1.p1	GO:0006355
MSTRG.10018.1.p1	GO:0019058
MSTRG.10019.1.p1	GO:0005515
MSTRG.10023.1.p1	GO:0003676
MSTRG.10023.1.p1	GO:0008270
MSTRG.10023.2.p1	GO:0003676
MSTRG.10023.2.p1	GO:0008270
MSTRG.10023.3.p1	GO:0003676
MSTRG.10023.3.p1	GO:0008270
MSTRG.10027.1.p1	GO:0003824
MSTRG.10027.1.p1	GO:0006281
MSTRG.10027.2.p1	GO:0003824
MSTRG.10027.2.p1	GO:0006281
MSTRG.1003.1.p1	GO:0022857
MSTRG.1003.1.p1	GO:0055085
MSTRG.10031.1.p1	GO:0046872
MSTRG.10031.2.p1	GO:0046872
MSTRG.10039.1.p1	GO:0005085
MSTRG.10039.2.p1	GO:0005085
MSTRG.10041.1.p1	GO:0005515
MSTRG.10042.1.p1	GO:0004672
MSTRG.10042.1.p1	GO:0005524
MSTRG.10042.1.p1	GO:0006468
MSTRG.10043.1.p1	GO:0004672
MSTRG.10043.1.p1	GO:0005524
MSTRG.10043.1.p1	GO:0006468
MSTRG.10047.1.p1	GO:0003676
MSTRG.10055.1.p1	GO:0000976
MSTRG.10055.1.p1	GO:0003700
MSTRG.10055.1.p1	GO:0006355
MSTRG.10055.2.p1	GO:0003700
MSTRG.10055.2.p1	GO:0006355
MSTRG.10057.1.p2	GO:0046872
MSTRG.10057.2.p2	GO:0046872
MSTRG.10057.3.p2	GO:0046872
MSTRG.10059.1.p2	GO:0016020
MSTRG.10059.1.p2	GO:0044650
MSTRG.10059.2.p2	GO:0016020
MSTRG.10059.2.p2	GO:0044650
MSTRG.10068.1.p1	GO:0006520
MSTRG.10068.1.p1	GO:0016829
MSTRG.10068.1.p1	GO:0016830
MSTRG.10068.1.p1	GO:0019752
MSTRG.10068.1.p1	GO:0030170
MSTRG.10068.2.p1	GO:0006520
MSTRG.10068.2.p1	GO:0016829
MSTRG.10068.2.p1	GO:0016830
MSTRG.10068.2.p1	GO:0019752
MSTRG.10068.2.p1	GO:0030170
MSTRG.10071.1.p1	GO:0000166
MSTRG.10071.1.p1	GO:0003677
MSTRG.10071.1.p1	GO:0005524
MSTRG.10071.1.p1	GO:0005525
MSTRG.10072.1.p1	GO:0004519
MSTRG.10072.1.p1	GO:0006401
MSTRG.10072.1.p1	GO:0046872
MSTRG.10073.1.p1	GO:0003676
MSTRG.10074.1.p1	GO:0004564
MSTRG.10074.1.p1	GO:0005515
MSTRG.10074.1.p1	GO:0019031
MSTRG.10074.1.p3	GO:0006355
MSTRG.10074.2.p1	GO:0004564
MSTRG.10074.2.p1	GO:0005515
MSTRG.10074.2.p1	GO:0019031
MSTRG.10074.2.p3	GO:0006355
MSTRG.10075.1.p1	GO:0004564
MSTRG.10075.1.p1	GO:0005515
MSTRG.10075.1.p1	GO:0019031
MSTRG.10075.1.p4	GO:0006355
MSTRG.10075.2.p1	GO:0004564
MSTRG.10075.2.p1	GO:0005515
MSTRG.10075.2.p1	GO:0019031
MSTRG.10075.2.p4	GO:0006355
MSTRG.10077.1.p1	GO:0003743
MSTRG.10077.1.p1	GO:0005515
MSTRG.10077.1.p1	GO:0005737
MSTRG.10077.1.p1	GO:0005852
MSTRG.10077.1.p1	GO:0007165
MSTRG.10077.1.p1	GO:0010506
MSTRG.10079.1.p1	GO:0005515
MSTRG.10079.1.p1	GO:0005525
MSTRG.10079.1.p1	GO:0006614
MSTRG.10079.1.p1	GO:0016887
MSTRG.10079.2.p1	GO:0005515
MSTRG.10079.2.p1	GO:0005525
MSTRG.10079.2.p1	GO:0006614
MSTRG.10079.2.p1	GO:0016887
MSTRG.10079.3.p1	GO:0005515
MSTRG.10079.3.p1	GO:0005524
MSTRG.10079.3.p1	GO:0005525
MSTRG.10079.3.p1	GO:0006614
MSTRG.10079.3.p1	GO:0016301
MSTRG.10079.3.p1	GO:0016887
MSTRG.10079.4.p1	GO:0005515
MSTRG.10079.4.p1	GO:0005524
MSTRG.10079.4.p1	GO:0005525
MSTRG.10079.4.p1	GO:0006614
MSTRG.10079.4.p1	GO:0016301
MSTRG.10079.4.p1	GO:0016887
MSTRG.10079.5.p1	GO:0005524
MSTRG.10079.5.p1	GO:0005525
MSTRG.10079.5.p1	GO:0006614
MSTRG.10079.5.p1	GO:0016301
MSTRG.10079.5.p1	GO:0016887
MSTRG.10079.6.p1	GO:0005515
MSTRG.10079.6.p1	GO:0005525
MSTRG.10079.6.p1	GO:0006614
MSTRG.10079.6.p1	GO:0016887
MSTRG.10080.1.p1	GO:0009882
MSTRG.10080.1.p1	GO:0071949
MSTRG.10081.1.p1	GO:0004721
MSTRG.10081.1.p1	GO:0004725
MSTRG.10081.1.p1	GO:0006470
MSTRG.10081.1.p1	GO:0016311
MSTRG.10082.1.p1	GO:0003341
MSTRG.10082.1.p1	GO:0003677
MSTRG.10082.1.p1	GO:0005930
MSTRG.10082.1.p1	GO:0006450
MSTRG.10082.1.p1	GO:0006886
MSTRG.10082.1.p1	GO:0016192
MSTRG.10082.1.p1	GO:0036159
MSTRG.10082.1.p1	GO:0039679
MSTRG.10085.1.p1	GO:0022857
MSTRG.10085.1.p1	GO:0055085
MSTRG.10087.1.p1	GO:0009098
MSTRG.10087.2.p1	GO:0009098
MSTRG.10096.1.p2	GO:0016491
MSTRG.10099.1.p1	GO:0003677
MSTRG.10099.1.p1	GO:0005515
MSTRG.10099.1.p1	GO:0005975
MSTRG.10099.1.p1	GO:0006072
MSTRG.10099.2.p1	GO:0003677
MSTRG.10099.2.p1	GO:0005515
MSTRG.10099.2.p1	GO:0005975
MSTRG.10099.2.p1	GO:0006072
MSTRG.101.1.p1	GO:0003677
MSTRG.101.1.p1	GO:0003700
MSTRG.101.1.p1	GO:0006355
MSTRG.101.2.p1	GO:0003677
MSTRG.101.2.p1	GO:0003700
MSTRG.101.2.p1	GO:0006355
MSTRG.10100.1.p1	GO:0005506
MSTRG.10110.1.p1	GO:0003924
MSTRG.10110.1.p1	GO:0005525
MSTRG.10110.2.p1	GO:0003924
MSTRG.10110.2.p1	GO:0005525
MSTRG.10112.1.p1	GO:0007059
MSTRG.10112.1.p1	GO:0034080
MSTRG.10115.1.p2	GO:0003723
MSTRG.10115.1.p2	GO:0004553
MSTRG.10115.1.p2	GO:0005975
MSTRG.10115.10.p2	GO:0003723
MSTRG.10115.10.p2	GO:0004553
MSTRG.10115.10.p2	GO:0005975
MSTRG.10115.11.p2	GO:0003723
MSTRG.10115.11.p2	GO:0004553
MSTRG.10115.11.p2	GO:0005975
MSTRG.10115.13.p2	GO:0004721
MSTRG.10115.13.p2	GO:0004725
MSTRG.10115.13.p2	GO:0005576
MSTRG.10115.13.p2	GO:0006869
MSTRG.10115.13.p2	GO:0008289
MSTRG.10115.13.p2	GO:0042157
MSTRG.10115.13.p3	GO:0003723
MSTRG.10115.13.p3	GO:0004553
MSTRG.10115.13.p3	GO:0005975
MSTRG.10115.14.p2	GO:0003723
MSTRG.10115.14.p2	GO:0004553
MSTRG.10115.14.p2	GO:0005975
MSTRG.10115.15.p2	GO:0003723
MSTRG.10115.15.p2	GO:0004553
MSTRG.10115.15.p2	GO:0005975
MSTRG.10115.16.p2	GO:0004721
MSTRG.10115.16.p2	GO:0004725
MSTRG.10115.16.p2	GO:0005576
MSTRG.10115.16.p2	GO:0006869
MSTRG.10115.16.p2	GO:0008289
MSTRG.10115.16.p2	GO:0042157
MSTRG.10115.18.p2	GO:0003723
MSTRG.10115.18.p2	GO:0004553
MSTRG.10115.18.p2	GO:0005975
MSTRG.10115.19.p2	GO:0003723
MSTRG.10115.19.p2	GO:0004553
MSTRG.10115.19.p2	GO:0005975
MSTRG.10115.2.p2	GO:0003677
MSTRG.10115.2.p2	GO:0005576
MSTRG.10115.2.p2	GO:0006355
MSTRG.10115.2.p2	GO:0006869
MSTRG.10115.2.p2	GO:0008289
MSTRG.10115.2.p2	GO:0042157
MSTRG.10115.2.p3	GO:0003723
MSTRG.10115.2.p3	GO:0004553
MSTRG.10115.2.p3	GO:0005975
MSTRG.10115.22.p2	GO:0003723
MSTRG.10115.22.p2	GO:0004553
MSTRG.10115.22.p2	GO:0005975
MSTRG.10115.23.p2	GO:0003723
MSTRG.10115.23.p2	GO:0004553
MSTRG.10115.23.p2	GO:0005975
MSTRG.10115.25.p2	GO:0003677
MSTRG.10115.25.p2	GO:0005576
MSTRG.10115.25.p2	GO:0006355
MSTRG.10115.25.p2	GO:0006869
MSTRG.10115.25.p2	GO:0008289
MSTRG.10115.25.p2	GO:0042157
MSTRG.10115.26.p2	GO:0003723
MSTRG.10115.26.p2	GO:0004553
MSTRG.10115.26.p2	GO:0005975
MSTRG.10115.28.p2	GO:0003723
MSTRG.10115.28.p2	GO:0004553
MSTRG.10115.28.p2	GO:0005975
MSTRG.10115.29.p2	GO:0004721
MSTRG.10115.29.p2	GO:0004725
MSTRG.10115.29.p2	GO:0005576
MSTRG.10115.29.p2	GO:0006869
MSTRG.10115.29.p2	GO:0008289
MSTRG.10115.29.p2	GO:0042157
MSTRG.10115.3.p2	GO:0004721
MSTRG.10115.3.p2	GO:0004725
MSTRG.10115.3.p2	GO:0005576
MSTRG.10115.3.p2	GO:0006869
MSTRG.10115.3.p2	GO:0008289
MSTRG.10115.3.p2	GO:0042157
MSTRG.10115.3.p3	GO:0003723
MSTRG.10115.3.p3	GO:0004553
MSTRG.10115.3.p3	GO:0005975
MSTRG.10115.30.p2	GO:0003677
MSTRG.10115.30.p2	GO:0004721
MSTRG.10115.30.p2	GO:0004725
MSTRG.10115.30.p2	GO:0005576
MSTRG.10115.30.p2	GO:0006355
MSTRG.10115.30.p2	GO:0006869
MSTRG.10115.30.p2	GO:0008289
MSTRG.10115.30.p2	GO:0042157
MSTRG.10115.31.p2	GO:0003677
MSTRG.10115.31.p2	GO:0004721
MSTRG.10115.31.p2	GO:0004725
MSTRG.10115.31.p2	GO:0005576
MSTRG.10115.31.p2	GO:0006355
MSTRG.10115.31.p2	GO:0006869
MSTRG.10115.31.p2	GO:0008289
MSTRG.10115.31.p2	GO:0042157
MSTRG.10115.35.p2	GO:0003677
MSTRG.10115.35.p2	GO:0004721
MSTRG.10115.35.p2	GO:0004725
MSTRG.10115.35.p2	GO:0005576
MSTRG.10115.35.p2	GO:0006355
MSTRG.10115.35.p2	GO:0006869
MSTRG.10115.35.p2	GO:0008289
MSTRG.10115.35.p2	GO:0042157
MSTRG.10115.36.p2	GO:0003677
MSTRG.10115.36.p2	GO:0004721
MSTRG.10115.36.p2	GO:0004725
MSTRG.10115.36.p2	GO:0005576
MSTRG.10115.36.p2	GO:0006355
MSTRG.10115.36.p2	GO:0006869
MSTRG.10115.36.p2	GO:0008289
MSTRG.10115.36.p2	GO:0042157
MSTRG.10115.37.p2	GO:0004721
MSTRG.10115.37.p2	GO:0004725
MSTRG.10115.37.p2	GO:0005576
MSTRG.10115.37.p2	GO:0006869
MSTRG.10115.37.p2	GO:0008289
MSTRG.10115.37.p2	GO:0042157
MSTRG.10115.37.p3	GO:0003723
MSTRG.10115.37.p3	GO:0004553
MSTRG.10115.37.p3	GO:0005975
MSTRG.10115.39.p1	GO:0003723
MSTRG.10115.39.p1	GO:0004553
MSTRG.10115.39.p1	GO:0005975
MSTRG.10115.4.p2	GO:0004721
MSTRG.10115.4.p2	GO:0004725
MSTRG.10115.4.p2	GO:0005576
MSTRG.10115.4.p2	GO:0006869
MSTRG.10115.4.p2	GO:0008289
MSTRG.10115.4.p2	GO:0042157
MSTRG.10115.4.p3	GO:0003723
MSTRG.10115.4.p3	GO:0004553
MSTRG.10115.4.p3	GO:0005975
MSTRG.10115.5.p2	GO:0003723
MSTRG.10115.5.p2	GO:0004553
MSTRG.10115.5.p2	GO:0005975
MSTRG.10115.6.p2	GO:0003677
MSTRG.10115.6.p2	GO:0004721
MSTRG.10115.6.p2	GO:0004725
MSTRG.10115.6.p2	GO:0005576
MSTRG.10115.6.p2	GO:0006355
MSTRG.10115.6.p2	GO:0006869
MSTRG.10115.6.p2	GO:0008289
MSTRG.10115.6.p2	GO:0042157
MSTRG.10115.7.p2	GO:0003723
MSTRG.10115.7.p2	GO:0004553
MSTRG.10115.7.p2	GO:0005975
MSTRG.10115.8.p2	GO:0003723
MSTRG.10115.8.p2	GO:0004553
MSTRG.10115.8.p2	GO:0005975
MSTRG.10115.9.p2	GO:0003723
MSTRG.10115.9.p2	GO:0004553
MSTRG.10115.9.p2	GO:0005975
MSTRG.10118.1.p1	GO:0003723
MSTRG.10118.1.p1	GO:0016837
MSTRG.10118.1.p1	GO:0042597
MSTRG.10118.1.p1	GO:0045490
MSTRG.10118.2.p1	GO:0003723
MSTRG.10118.2.p1	GO:0016837
MSTRG.10118.2.p1	GO:0042597
MSTRG.10118.2.p1	GO:0045490
MSTRG.10118.3.p1	GO:0003723
MSTRG.10118.4.p1	GO:0003723
MSTRG.10118.5.p1	GO:0003723
MSTRG.10119.1.p1	GO:0030514
MSTRG.10119.1.p1	GO:0045596
MSTRG.10119.1.p1	GO:0046983
MSTRG.10119.1.p3	GO:0098024
MSTRG.10123.1.p1	GO:0004930
MSTRG.10123.1.p1	GO:0007186
MSTRG.10123.1.p1	GO:0016020
MSTRG.10123.1.p1	GO:0070072
MSTRG.10127.1.p1	GO:0006270
MSTRG.10127.2.p1	GO:0006270
MSTRG.10127.3.p1	GO:0006270
MSTRG.1013.1.p1	GO:0005515
MSTRG.1013.10.p1	GO:0005515
MSTRG.1013.2.p1	GO:0005515
MSTRG.1013.3.p1	GO:0005515
MSTRG.1013.4.p1	GO:0005515
MSTRG.1013.5.p1	GO:0005515
MSTRG.1013.6.p1	GO:0005515
MSTRG.1013.7.p1	GO:0005515
MSTRG.1013.8.p1	GO:0005515
MSTRG.1013.9.p1	GO:0005515
MSTRG.10133.1.p2	GO:0016020
MSTRG.10136.1.p1	GO:0003676
MSTRG.10136.1.p1	GO:0003887
MSTRG.10136.1.p1	GO:0006260
MSTRG.10136.1.p1	GO:0006313
MSTRG.10136.1.p1	GO:0006351
MSTRG.10136.1.p1	GO:0008270
MSTRG.10141.1.p1	GO:0030246
MSTRG.10143.1.p1	GO:0016020
MSTRG.10143.1.p1	GO:0030001
MSTRG.10143.1.p1	GO:0046873
MSTRG.10143.1.p1	GO:0055085
MSTRG.10148.1.p1	GO:0008113
MSTRG.10148.2.p1	GO:0008113
MSTRG.10148.3.p1	GO:0008113
MSTRG.10148.4.p1	GO:0008113
MSTRG.10150.1.p2	GO:0016788
MSTRG.10150.2.p1	GO:0016788
MSTRG.10151.1.p1	GO:0006511
MSTRG.10151.1.p1	GO:0031625
MSTRG.10151.10.p1	GO:0006511
MSTRG.10151.10.p1	GO:0031625
MSTRG.10151.2.p1	GO:0006511
MSTRG.10151.2.p1	GO:0031625
MSTRG.10151.3.p1	GO:0006511
MSTRG.10151.3.p1	GO:0031625
MSTRG.10151.4.p1	GO:0006511
MSTRG.10151.4.p1	GO:0031625
MSTRG.10151.5.p1	GO:0006511
MSTRG.10151.5.p1	GO:0031625
MSTRG.10151.6.p1	GO:0006511
MSTRG.10151.6.p1	GO:0031625
MSTRG.10151.7.p1	GO:0006511
MSTRG.10151.7.p1	GO:0031625
MSTRG.10151.9.p1	GO:0006511
MSTRG.10151.9.p1	GO:0031625
MSTRG.10152.1.p1	GO:0006511
MSTRG.10152.1.p1	GO:0031625
MSTRG.10152.2.p1	GO:0006511
MSTRG.10152.2.p1	GO:0031625
MSTRG.10155.1.p1	GO:0005634
MSTRG.10155.1.p1	GO:0006302
MSTRG.10156.1.p1	GO:0003341
MSTRG.10156.1.p1	GO:0005930
MSTRG.10156.1.p1	GO:0036159
MSTRG.10157.1.p1	GO:0000278
MSTRG.10157.1.p1	GO:0000775
MSTRG.10157.1.p1	GO:0005102
MSTRG.10157.1.p1	GO:0005577
MSTRG.10157.1.p1	GO:0005634
MSTRG.10157.1.p1	GO:0005737
MSTRG.10157.1.p1	GO:0005815
MSTRG.10157.1.p1	GO:0006357
MSTRG.10157.1.p1	GO:0016020
MSTRG.10157.1.p1	GO:0019069
MSTRG.10157.1.p1	GO:0030168
MSTRG.10157.1.p1	GO:0043093
MSTRG.10157.1.p1	GO:0051258
MSTRG.10157.1.p1	GO:0090529
MSTRG.1016.1.p1	GO:0005540
MSTRG.1016.1.p1	GO:0007155
MSTRG.1016.1.p1	GO:0051216
MSTRG.1016.2.p1	GO:0005540
MSTRG.1016.2.p1	GO:0007155
MSTRG.1016.2.p1	GO:0051216
MSTRG.1016.3.p1	GO:0051216
MSTRG.10164.1.p1	GO:0020037
MSTRG.10165.1.p1	GO:0020037
MSTRG.10165.2.p1	GO:0020037
MSTRG.10169.1.p1	GO:0003924
MSTRG.10169.1.p1	GO:0005525
MSTRG.10169.2.p1	GO:0003924
MSTRG.10169.2.p1	GO:0005525
MSTRG.10175.1.p1	GO:0003779
MSTRG.10175.1.p1	GO:0004017
MSTRG.10175.1.p1	GO:0005198
MSTRG.10175.1.p1	GO:0005856
MSTRG.10175.1.p4	GO:0003677
MSTRG.10175.1.p4	GO:0019082
MSTRG.10175.1.p6	GO:0002098
MSTRG.10175.1.p6	GO:0033588
MSTRG.10175.1.p7	GO:0002098
MSTRG.10175.1.p7	GO:0033588
MSTRG.10175.10.p1	GO:0003779
MSTRG.10175.10.p1	GO:0004017
MSTRG.10175.10.p1	GO:0005198
MSTRG.10175.10.p1	GO:0005856
MSTRG.10175.10.p4	GO:0003677
MSTRG.10175.10.p4	GO:0019082
MSTRG.10175.10.p5	GO:0002098
MSTRG.10175.10.p5	GO:0033588
MSTRG.10175.10.p6	GO:0002098
MSTRG.10175.10.p6	GO:0033588
MSTRG.10175.11.p1	GO:0003779
MSTRG.10175.11.p1	GO:0004017
MSTRG.10175.11.p1	GO:0005198
MSTRG.10175.11.p1	GO:0005856
MSTRG.10175.11.p3	GO:0003677
MSTRG.10175.11.p3	GO:0019082
MSTRG.10175.12.p1	GO:0003779
MSTRG.10175.12.p1	GO:0004017
MSTRG.10175.12.p1	GO:0005198
MSTRG.10175.12.p1	GO:0005856
MSTRG.10175.12.p4	GO:0003677
MSTRG.10175.12.p4	GO:0019082
MSTRG.10175.13.p1	GO:0003779
MSTRG.10175.13.p1	GO:0005198
MSTRG.10175.13.p1	GO:0005856
MSTRG.10175.13.p3	GO:0003677
MSTRG.10175.13.p3	GO:0019082
MSTRG.10175.14.p1	GO:0003779
MSTRG.10175.14.p1	GO:0004017
MSTRG.10175.14.p1	GO:0005198
MSTRG.10175.14.p1	GO:0005856
MSTRG.10175.14.p4	GO:0003677
MSTRG.10175.14.p4	GO:0019082
MSTRG.10175.14.p6	GO:0002098
MSTRG.10175.14.p6	GO:0033588
MSTRG.10175.14.p7	GO:0002098
MSTRG.10175.14.p7	GO:0033588
MSTRG.10175.15.p1	GO:0003779
MSTRG.10175.15.p1	GO:0004017
MSTRG.10175.15.p1	GO:0005198
MSTRG.10175.15.p1	GO:0005856
MSTRG.10175.15.p4	GO:0003677
MSTRG.10175.15.p4	GO:0019082
MSTRG.10175.15.p6	GO:0002098
MSTRG.10175.15.p6	GO:0033588
MSTRG.10175.16.p1	GO:0003779
MSTRG.10175.16.p1	GO:0004017
MSTRG.10175.16.p1	GO:0005198
MSTRG.10175.16.p1	GO:0005856
MSTRG.10175.16.p4	GO:0003677
MSTRG.10175.16.p4	GO:0019082
MSTRG.10175.16.p6	GO:0002098
MSTRG.10175.16.p6	GO:0033588
MSTRG.10175.16.p7	GO:0002098
MSTRG.10175.16.p7	GO:0033588
MSTRG.10175.16.p8	GO:0002098
MSTRG.10175.16.p8	GO:0033588
MSTRG.10175.17.p1	GO:0003779
MSTRG.10175.17.p1	GO:0004017
MSTRG.10175.17.p1	GO:0005198
MSTRG.10175.17.p1	GO:0005856
MSTRG.10175.17.p1	GO:0016032
MSTRG.10175.17.p1	GO:0019082
MSTRG.10175.17.p4	GO:0003677
MSTRG.10175.17.p4	GO:0019082
MSTRG.10175.18.p1	GO:0003779
MSTRG.10175.18.p1	GO:0004017
MSTRG.10175.18.p1	GO:0005198
MSTRG.10175.18.p1	GO:0005856
MSTRG.10175.18.p4	GO:0003677
MSTRG.10175.18.p4	GO:0019082
MSTRG.10175.18.p6	GO:0002098
MSTRG.10175.18.p6	GO:0033588
MSTRG.10175.18.p7	GO:0002098
MSTRG.10175.18.p7	GO:0033588
MSTRG.10175.18.p8	GO:0002098
MSTRG.10175.18.p8	GO:0033588
MSTRG.10175.19.p1	GO:0003779
MSTRG.10175.19.p1	GO:0004017
MSTRG.10175.19.p1	GO:0005198
MSTRG.10175.19.p1	GO:0005856
MSTRG.10175.19.p1	GO:0016032
MSTRG.10175.19.p1	GO:0019082
MSTRG.10175.19.p3	GO:0002098
MSTRG.10175.19.p3	GO:0033588
MSTRG.10175.2.p1	GO:0003779
MSTRG.10175.2.p1	GO:0004017
MSTRG.10175.2.p1	GO:0005198
MSTRG.10175.2.p1	GO:0005856
MSTRG.10175.2.p1	GO:0016032
MSTRG.10175.2.p1	GO:0019082
MSTRG.10175.2.p4	GO:0003677
MSTRG.10175.2.p4	GO:0019082
MSTRG.10175.20.p1	GO:0003779
MSTRG.10175.20.p1	GO:0005198
MSTRG.10175.20.p1	GO:0005856
MSTRG.10175.20.p4	GO:0003677
MSTRG.10175.20.p4	GO:0019082
MSTRG.10175.21.p1	GO:0003779
MSTRG.10175.21.p1	GO:0004017
MSTRG.10175.21.p1	GO:0005198
MSTRG.10175.21.p1	GO:0005856
MSTRG.10175.21.p1	GO:0016032
MSTRG.10175.21.p1	GO:0019082
MSTRG.10175.21.p3	GO:0008982
MSTRG.10175.22.p1	GO:0003779
MSTRG.10175.22.p1	GO:0004017
MSTRG.10175.22.p1	GO:0005198
MSTRG.10175.22.p1	GO:0005856
MSTRG.10175.22.p3	GO:0003677
MSTRG.10175.22.p3	GO:0019082
MSTRG.10175.23.p1	GO:0003779
MSTRG.10175.23.p1	GO:0005198
MSTRG.10175.23.p1	GO:0005856
MSTRG.10175.23.p4	GO:0003677
MSTRG.10175.23.p4	GO:0019082
MSTRG.10175.23.p5	GO:0002098
MSTRG.10175.23.p5	GO:0033588
MSTRG.10175.24.p1	GO:0003779
MSTRG.10175.24.p1	GO:0004017
MSTRG.10175.24.p1	GO:0005198
MSTRG.10175.24.p1	GO:0005856
MSTRG.10175.24.p1	GO:0016032
MSTRG.10175.24.p1	GO:0019082
MSTRG.10175.24.p4	GO:0003677
MSTRG.10175.24.p4	GO:0019082
MSTRG.10175.25.p1	GO:0003779
MSTRG.10175.25.p1	GO:0004017
MSTRG.10175.25.p1	GO:0005198
MSTRG.10175.25.p1	GO:0005856
MSTRG.10175.25.p4	GO:0003677
MSTRG.10175.25.p4	GO:0019082
MSTRG.10175.25.p6	GO:0002098
MSTRG.10175.25.p6	GO:0033588
MSTRG.10175.25.p7	GO:0002098
MSTRG.10175.25.p7	GO:0033588
MSTRG.10175.26.p1	GO:0003779
MSTRG.10175.26.p1	GO:0004017
MSTRG.10175.26.p1	GO:0005198
MSTRG.10175.26.p1	GO:0005856
MSTRG.10175.26.p4	GO:0003677
MSTRG.10175.26.p4	GO:0019082
MSTRG.10175.26.p6	GO:0002098
MSTRG.10175.26.p6	GO:0033588
MSTRG.10175.26.p7	GO:0002098
MSTRG.10175.26.p7	GO:0033588
MSTRG.10175.27.p1	GO:0003779
MSTRG.10175.27.p1	GO:0004017
MSTRG.10175.27.p1	GO:0005198
MSTRG.10175.27.p1	GO:0005856
MSTRG.10175.27.p4	GO:0003677
MSTRG.10175.27.p4	GO:0019082
MSTRG.10175.27.p6	GO:0002098
MSTRG.10175.27.p6	GO:0033588
MSTRG.10175.27.p7	GO:0002098
MSTRG.10175.27.p7	GO:0033588
MSTRG.10175.28.p1	GO:0003779
MSTRG.10175.28.p1	GO:0004017
MSTRG.10175.28.p1	GO:0005198
MSTRG.10175.28.p1	GO:0005856
MSTRG.10175.28.p4	GO:0003677
MSTRG.10175.28.p4	GO:0019082
MSTRG.10175.28.p6	GO:0002098
MSTRG.10175.28.p6	GO:0033588
MSTRG.10175.29.p1	GO:0003779
MSTRG.10175.29.p1	GO:0004017
MSTRG.10175.29.p1	GO:0005198
MSTRG.10175.29.p1	GO:0005856
MSTRG.10175.29.p1	GO:0016032
MSTRG.10175.29.p1	GO:0019082
MSTRG.10175.29.p4	GO:0003677
MSTRG.10175.29.p4	GO:0019082
MSTRG.10175.3.p1	GO:0003779
MSTRG.10175.3.p1	GO:0004017
MSTRG.10175.3.p1	GO:0005198
MSTRG.10175.3.p1	GO:0005856
MSTRG.10175.3.p4	GO:0003677
MSTRG.10175.3.p4	GO:0019082
MSTRG.10175.3.p6	GO:0002098
MSTRG.10175.3.p6	GO:0033588
MSTRG.10175.3.p7	GO:0002098
MSTRG.10175.3.p7	GO:0033588
MSTRG.10175.30.p1	GO:0003779
MSTRG.10175.30.p1	GO:0004017
MSTRG.10175.30.p1	GO:0005198
MSTRG.10175.30.p1	GO:0005856
MSTRG.10175.30.p4	GO:0003677
MSTRG.10175.30.p4	GO:0019082
MSTRG.10175.31.p1	GO:0003779
MSTRG.10175.31.p1	GO:0004017
